ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike,Age Brackets
15372,M,M,"$80,000.00",3,Partial College,Professional,No,2,2-5 Miles,North America,50,Yes,32-54
18105,M,F,"$60,000.00",2,Partial College,Professional,Yes,1,10+ Miles,North America,55,No,55-89
19660,M,M,"$80,000.00",4,Bachelors,Management,Yes,0,0-1 Miles,North America,43,No,32-54
16112,S,M,"$70,000.00",4,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,Yes,32-54
20698,M,M,"$60,000.00",4,Bachelors,Skilled Manual,Yes,3,5-10 Miles,North America,42,No,32-54
20076,S,F,"$10,000.00",2,High School,Manual,Yes,2,1-2 Miles,North America,53,Yes,32-54
24496,S,F,"$40,000.00",0,High School,Skilled Manual,No,2,0-1 Miles,North America,28,Yes,25-31
15468,M,F,"$50,000.00",1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,35,No,32-54
28031,S,F,"$70,000.00",2,Bachelors,Management,No,1,2-5 Miles,North America,59,Yes,55-89
26270,S,F,"$20,000.00",2,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No,32-54
22221,M,M,"$60,000.00",2,High School,Professional,No,2,1-2 Miles,North America,48,Yes,32-54
28228,S,F,"$80,000.00",2,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No,32-54
18363,M,M,"$40,000.00",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,Yes,25-31
23256,S,M,"$30,000.00",1,High School,Clerical,No,1,5-10 Miles,North America,52,No,32-54
12768,M,M,"$30,000.00",1,High School,Clerical,Yes,1,2-5 Miles,North America,52,Yes,32-54
20361,M,M,"$50,000.00",2,Graduate Degree,Management,Yes,2,5-10 Miles,North America,69,No,55-89
21306,S,M,"$60,000.00",2,High School,Professional,Yes,2,5-10 Miles,North America,51,No,32-54
13382,M,M,"$70,000.00",5,Partial College,Professional,Yes,2,1-2 Miles,North America,57,Yes,55-89
20310,S,M,"$60,000.00",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,Yes,25-31
22971,S,F,"$30,000.00",0,High School,Skilled Manual,No,2,0-1 Miles,North America,25,Yes,25-31
15287,S,F,"$50,000.00",1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes,32-54
15532,S,M,"$60,000.00",4,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,Yes,32-54
11255,M,M,"$70,000.00",4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,73,No,55-89
28090,M,M,"$40,000.00",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No,25-31
15255,M,M,"$40,000.00",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,Yes,25-31
13154,M,M,"$40,000.00",0,High School,Skilled Manual,No,2,0-1 Miles,North America,27,Yes,25-31
26778,S,F,"$40,000.00",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,25-31
23248,M,F,"$10,000.00",2,High School,Manual,Yes,2,1-2 Miles,North America,53,No,32-54
21417,S,F,"$60,000.00",0,Partial College,Professional,No,2,1-2 Miles,North America,32,Yes,32-54
17668,S,M,"$30,000.00",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,Yes,32-54
27994,M,F,"$40,000.00",4,High School,Professional,Yes,2,5-10 Miles,North America,69,No,55-89
20376,S,F,"$70,000.00",3,Graduate Degree,Management,Yes,2,5-10 Miles,North America,52,Yes,32-54
25954,M,M,"$60,000.00",0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,31,No,25-31
15749,S,F,"$70,000.00",4,Bachelors,Management,Yes,2,10+ Miles,North America,61,No,55-89
25899,M,F,"$70,000.00",2,High School,Professional,Yes,2,10+ Miles,North America,53,No,32-54
13351,S,F,"$70,000.00",4,Bachelors,Management,Yes,2,1-2 Miles,North America,62,Yes,55-89
23333,M,M,"$40,000.00",0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,30,No,25-31
21660,M,F,"$60,000.00",3,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,43,Yes,32-54
17012,M,F,"$60,000.00",3,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,42,Yes,32-54
24514,M,M,"$40,000.00",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,25-31
27505,S,F,"$40,000.00",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,25-31
29243,S,M,"$110,000.00",1,Bachelors,Management,Yes,1,5-10 Miles,North America,43,No,32-54
26582,M,M,"$60,000.00",0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,33,Yes,32-54
14271,M,M,"$30,000.00",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No,32-54
23041,S,F,"$70,000.00",4,High School,Professional,Yes,0,5-10 Miles,North America,50,Yes,32-54
29048,S,M,"$110,000.00",2,Bachelors,Management,No,3,0-1 Miles,North America,37,Yes,32-54
24433,M,M,"$70,000.00",3,High School,Professional,No,1,1-2 Miles,North America,52,Yes,32-54
15501,M,M,"$70,000.00",4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes,32-54
13911,S,F,"$80,000.00",3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes,32-54
20421,S,F,"$40,000.00",0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,26,No,25-31
16009,S,M,"$170,000.00",1,Graduate Degree,Management,No,4,0-1 Miles,North America,66,No,55-89
18411,M,M,"$60,000.00",2,High School,Professional,No,2,5-10 Miles,North America,51,No,32-54
19163,M,F,"$70,000.00",4,Bachelors,Professional,Yes,2,0-1 Miles,North America,43,Yes,32-54
18572,M,F,"$60,000.00",0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,39,No,32-54
27540,S,F,"$70,000.00",0,Bachelors,Professional,No,1,0-1 Miles,North America,37,Yes,32-54
19889,S,F,"$70,000.00",2,Partial High School,Skilled Manual,No,2,2-5 Miles,North America,54,Yes,32-54
12922,S,F,"$60,000.00",3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,Yes,32-54
18891,M,F,"$40,000.00",0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,28,No,25-31
16773,M,M,"$60,000.00",1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No,32-54
19143,S,F,"$80,000.00",3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes,32-54
23882,S,F,"$80,000.00",3,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes,32-54
11233,M,M,"$70,000.00",4,Partial College,Professional,Yes,2,10+ Miles,North America,53,No,32-54
12056,M,M,"$120,000.00",2,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,No,55-89
15555,M,F,"$60,000.00",1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,Yes,32-54
18423,S,M,"$80,000.00",2,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,No,32-54
22743,M,F,"$40,000.00",5,High School,Professional,Yes,2,10+ Miles,North America,60,No,55-89
25343,S,F,"$20,000.00",3,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No,32-54
13390,M,F,"$70,000.00",4,Partial College,Professional,No,1,1-2 Miles,North America,56,No,55-89
17482,S,F,"$40,000.00",0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No,25-31
13176,S,M,"$130,000.00",0,Graduate Degree,Management,No,2,0-1 Miles,North America,38,Yes,32-54
20504,M,F,"$40,000.00",5,High School,Professional,No,2,2-5 Miles,North America,60,No,55-89
12205,S,F,"$130,000.00",2,Bachelors,Management,No,4,0-1 Miles,North America,67,No,55-89
16751,M,M,"$60,000.00",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,Yes,32-54
21613,S,M,"$50,000.00",2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,39,Yes,32-54
24801,S,M,"$60,000.00",1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes,32-54
17519,M,F,"$60,000.00",0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,No,32-54
18347,S,F,"$30,000.00",0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,31,No,25-31
29052,S,M,"$40,000.00",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No,25-31
11745,M,F,"$60,000.00",1,Bachelors,Professional,Yes,1,0-1 Miles,North America,47,Yes,32-54
19147,M,M,"$40,000.00",0,Bachelors,Professional,No,1,0-1 Miles,North America,42,No,32-54
19217,M,M,"$30,000.00",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No,32-54
15839,S,M,"$30,000.00",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No,32-54
13714,M,F,"$20,000.00",2,High School,Manual,No,2,1-2 Miles,North America,53,Yes,32-54
22330,M,M,"$50,000.00",0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,32,Yes,32-54
18783,S,M,"$80,000.00",0,Bachelors,Management,No,1,0-1 Miles,North America,38,Yes,32-54
25041,S,M,"$40,000.00",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,25-31
22046,S,F,"$80,000.00",0,Bachelors,Management,No,1,0-1 Miles,North America,38,Yes,32-54
28052,M,M,"$60,000.00",2,High School,Professional,Yes,2,10+ Miles,North America,55,No,55-89
26693,M,M,"$70,000.00",3,Partial College,Professional,Yes,1,5-10 Miles,North America,49,No,32-54
24955,S,M,"$30,000.00",5,Partial High School,Skilled Manual,Yes,3,10+ Miles,North America,60,Yes,55-89
26065,S,F,"$110,000.00",3,Bachelors,Management,No,4,1-2 Miles,North America,42,No,32-54
13942,M,M,"$60,000.00",1,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,46,No,32-54
11219,M,M,"$60,000.00",2,High School,Professional,Yes,2,10+ Miles,North America,55,No,55-89
22118,S,F,"$70,000.00",3,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,Yes,32-54
23197,M,M,"$50,000.00",3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,40,No,32-54
14883,M,F,"$30,000.00",1,Bachelors,Skilled Manual,Yes,1,5-10 Miles,North America,53,Yes,32-54
27279,S,F,"$70,000.00",2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,38,Yes,32-54
18322,S,M,"$30,000.00",0,Partial High School,Clerical,No,2,0-1 Miles,North America,26,No,25-31
15879,M,M,"$70,000.00",5,Bachelors,Management,Yes,2,2-5 Miles,North America,61,No,55-89
28278,M,M,"$50,000.00",2,Graduate Degree,Management,Yes,2,5-10 Miles,North America,71,No,55-89
24416,M,M,"$90,000.00",4,High School,Professional,Yes,2,1-2 Miles,North America,45,No,32-54
28066,M,M,"$80,000.00",2,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes,32-54
11275,M,F,"$80,000.00",4,Graduate Degree,Management,Yes,2,0-1 Miles,North America,72,Yes,55-89
14872,M,M,"$30,000.00",0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,No,32-54
16151,M,F,"$60,000.00",1,Bachelors,Professional,Yes,1,2-5 Miles,North America,48,Yes,32-54
19731,M,M,"$80,000.00",4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,68,No,55-89
23801,M,F,"$20,000.00",2,Partial High School,Clerical,Yes,2,0-1 Miles,North America,49,No,32-54
11807,M,M,"$70,000.00",3,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,No,32-54
11622,M,M,"$50,000.00",0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,No,32-54
26597,S,F,"$60,000.00",4,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,No,32-54
27074,M,F,"$70,000.00",1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,Yes,32-54
19228,M,F,"$40,000.00",2,Partial College,Clerical,Yes,1,0-1 Miles,North America,48,No,32-54
13415,S,M,"$100,000.00",1,Graduate Degree,Management,Yes,3,2-5 Miles,North America,73,Yes,55-89
17000,S,F,"$70,000.00",4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,43,Yes,32-54
14569,M,M,"$60,000.00",1,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No,32-54
13873,M,M,"$70,000.00",3,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,Yes,32-54
20401,M,F,"$50,000.00",4,Bachelors,Management,Yes,2,1-2 Miles,North America,64,Yes,55-89
21583,M,F,"$50,000.00",1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,34,Yes,32-54
12029,M,M,"$30,000.00",0,Partial High School,Clerical,No,2,0-1 Miles,North America,28,No,25-31
18066,S,M,"$70,000.00",5,Bachelors,Management,Yes,3,10+ Miles,North America,60,Yes,55-89
28192,M,F,"$70,000.00",5,Graduate Degree,Professional,Yes,3,10+ Miles,North America,46,No,32-54
16122,M,M,"$40,000.00",4,High School,Skilled Manual,Yes,2,0-1 Miles,North America,44,Yes,32-54
18607,S,F,"$60,000.00",4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,Yes,32-54
28858,S,M,"$80,000.00",3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No,32-54
14432,S,M,"$90,000.00",4,Graduate Degree,Management,Yes,1,5-10 Miles,North America,73,No,55-89
26305,S,F,"$60,000.00",2,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,36,Yes,32-54
22050,S,M,"$90,000.00",4,Bachelors,Management,Yes,1,1-2 Miles,North America,38,Yes,32-54
25394,M,M,"$60,000.00",1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,Yes,32-54
19747,M,M,"$50,000.00",4,Bachelors,Management,Yes,2,10+ Miles,North America,63,No,55-89
23195,S,M,"$50,000.00",3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes,32-54
21695,M,M,"$60,000.00",0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,39,Yes,32-54
13934,M,M,"$40,000.00",4,High School,Skilled Manual,Yes,2,2-5 Miles,North America,46,No,32-54
13337,M,F,"$80,000.00",5,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No,55-89
27190,M,F,"$40,000.00",3,Partial College,Clerical,Yes,1,1-2 Miles,North America,32,No,32-54
28657,S,M,"$60,000.00",2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,Yes,32-54
21713,S,M,"$80,000.00",5,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,No,32-54
21752,M,M,"$60,000.00",3,Graduate Degree,Management,Yes,2,10+ Miles,North America,64,No,55-89
27273,S,M,"$70,000.00",3,Graduate Degree,Professional,No,0,0-1 Miles,North America,35,Yes,32-54
22719,S,M,"$110,000.00",3,Bachelors,Management,Yes,4,2-5 Miles,North America,40,Yes,32-54
22042,M,F,"$70,000.00",0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,34,Yes,32-54
21451,M,F,"$40,000.00",4,High School,Professional,Yes,2,10+ Miles,North America,61,No,55-89
20754,M,M,"$30,000.00",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,51,No,32-54
12153,S,F,"$70,000.00",3,Partial College,Professional,Yes,1,5-10 Miles,North America,49,Yes,32-54
16895,M,F,"$40,000.00",3,Partial College,Professional,No,2,1-2 Miles,North America,54,Yes,32-54
26728,S,M,"$70,000.00",3,Graduate Degree,Management,No,2,1-2 Miles,North America,53,Yes,32-54
11090,S,M,"$90,000.00",2,Partial College,Professional,Yes,1,2-5 Miles,North America,48,Yes,32-54
15862,S,F,"$50,000.00",0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes,32-54
26495,S,F,"$40,000.00",2,High School,Professional,Yes,2,10+ Miles,North America,57,No,55-89
11823,M,F,"$70,000.00",0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,39,No,32-54
23449,M,M,"$60,000.00",2,High School,Professional,Yes,2,5-10 Miles,North America,48,No,32-54
23459,M,M,"$60,000.00",2,High School,Professional,Yes,2,5-10 Miles,North America,50,No,32-54
19543,M,M,"$70,000.00",5,Graduate Degree,Professional,No,3,10+ Miles,North America,47,No,32-54
14914,M,F,"$40,000.00",1,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,Yes,32-54
12033,S,F,"$40,000.00",0,High School,Skilled Manual,No,2,0-1 Miles,North America,27,Yes,25-31
11941,S,M,"$60,000.00",0,Partial College,Skilled Manual,Yes,0,5-10 Miles,North America,29,No,25-31
14389,M,M,"$60,000.00",2,Bachelors,Management,Yes,0,2-5 Miles,North America,59,No,55-89
18050,M,F,"$60,000.00",1,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,45,Yes,32-54
19856,M,F,"$60,000.00",4,Bachelors,Management,Yes,2,2-5 Miles,North America,60,No,55-89
11663,M,M,"$70,000.00",4,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes,32-54
27740,M,F,"$40,000.00",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No,25-31
23455,S,M,"$80,000.00",2,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No,32-54
15292,S,F,"$60,000.00",1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No,32-54
21587,M,F,"$60,000.00",1,Graduate Degree,Skilled Manual,Yes,0,2-5 Miles,North America,34,Yes,32-54
23513,M,F,"$40,000.00",3,Partial College,Professional,Yes,2,5-10 Miles,North America,54,No,32-54
24322,M,F,"$60,000.00",4,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,No,32-54
26298,M,F,"$50,000.00",1,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,34,Yes,32-54
25419,S,M,"$50,000.00",2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,38,Yes,32-54
13343,M,F,"$90,000.00",5,Bachelors,Management,Yes,2,1-2 Miles,North America,63,Yes,55-89
11303,S,F,"$90,000.00",4,High School,Professional,No,3,1-2 Miles,North America,45,Yes,32-54
21693,S,F,"$60,000.00",0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No,32-54
28056,M,M,"$70,000.00",2,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,53,No,32-54
11788,S,F,"$70,000.00",1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,No,32-54
22296,M,M,"$70,000.00",0,Bachelors,Professional,No,1,0-1 Miles,North America,38,No,32-54
15319,M,F,"$70,000.00",4,Bachelors,Management,No,1,1-2 Miles,North America,59,No,55-89
17654,S,F,"$40,000.00",3,Partial College,Clerical,Yes,1,1-2 Miles,North America,30,Yes,25-31
14662,M,M,"$60,000.00",1,Bachelors,Professional,Yes,1,0-1 Miles,North America,48,Yes,32-54
17541,M,F,"$40,000.00",4,High School,Skilled Manual,Yes,2,2-5 Miles,North America,43,No,32-54
13886,M,F,"$70,000.00",4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes,32-54
13073,M,F,"$60,000.00",0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No,25-31
21940,M,M,"$90,000.00",5,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,47,Yes,32-54
20196,M,M,"$60,000.00",1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,Yes,32-54
23491,S,M,"$100,000.00",0,Partial College,Professional,No,4,1-2 Miles,North America,45,No,32-54
16651,M,F,"$120,000.00",2,Bachelors,Management,Yes,3,5-10 Miles,North America,62,No,55-89
16813,M,M,"$60,000.00",2,Partial College,Professional,Yes,2,10+ Miles,North America,55,No,55-89
16007,M,F,"$90,000.00",5,Bachelors,Management,Yes,2,1-2 Miles,North America,66,Yes,55-89
27434,S,M,"$70,000.00",4,Partial College,Professional,Yes,1,10+ Miles,North America,56,No,55-89
27756,S,F,"$50,000.00",3,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,40,No,32-54
23818,M,F,"$50,000.00",0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes,32-54
19012,M,M,"$80,000.00",3,Bachelors,Management,Yes,1,1-2 Miles,North America,56,No,55-89
18329,S,M,"$30,000.00",0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,No,25-31
29037,M,M,"$60,000.00",0,Graduate Degree,Professional,No,0,0-1 Miles,North America,39,No,32-54
26576,M,F,"$60,000.00",0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,25-31
12192,S,F,"$60,000.00",2,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,51,No,32-54
14887,M,F,"$30,000.00",1,High School,Clerical,Yes,1,5-10 Miles,North America,52,No,32-54
11734,M,M,"$60,000.00",1,Partial College,Skilled Manual,No,1,0-1 Miles,North America,47,No,32-54
17462,M,M,"$70,000.00",3,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,Yes,32-54
20659,M,M,"$70,000.00",3,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,Yes,32-54
28004,M,F,"$60,000.00",3,Bachelors,Management,Yes,2,10+ Miles,North America,66,No,55-89
19741,S,F,"$80,000.00",4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,65,No,55-89
17450,M,M,"$80,000.00",5,Partial College,Professional,Yes,3,5-10 Miles,North America,45,No,32-54
17337,S,M,"$40,000.00",0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,No,25-31
18594,S,F,"$80,000.00",3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,40,Yes,32-54
15982,M,M,"$110,000.00",5,Partial College,Professional,Yes,4,2-5 Miles,North America,46,No,32-54
28625,S,M,"$40,000.00",2,Partial College,Clerical,No,1,1-2 Miles,North America,47,Yes,32-54
11269,M,M,"$130,000.00",2,Graduate Degree,Management,Yes,2,0-1 Miles,North America,41,No,32-54
25148,M,M,"$60,000.00",2,High School,Professional,No,2,1-2 Miles,North America,48,Yes,32-54
13920,S,F,"$50,000.00",4,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,No,32-54
23704,S,M,"$40,000.00",5,High School,Professional,Yes,4,10+ Miles,North America,60,Yes,55-89
28972,S,F,"$60,000.00",3,Graduate Degree,Management,Yes,2,10+ Miles,North America,66,No,55-89
22730,M,M,"$70,000.00",5,Bachelors,Management,Yes,2,10+ Miles,North America,63,No,55-89
29134,M,M,"$60,000.00",4,Bachelors,Skilled Manual,No,3,10+ Miles,North America,42,No,32-54
14332,S,F,"$30,000.00",0,High School,Skilled Manual,No,2,5-10 Miles,North America,26,No,25-31
19117,S,F,"$60,000.00",1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes,32-54
22864,M,M,"$90,000.00",2,Partial College,Professional,No,0,5-10 Miles,North America,49,Yes,32-54
11292,S,M,"$150,000.00",1,Partial College,Professional,No,3,0-1 Miles,North America,44,Yes,32-54
13466,M,M,"$80,000.00",5,Partial College,Professional,Yes,3,1-2 Miles,North America,46,No,32-54
23731,M,M,"$60,000.00",2,High School,Professional,Yes,2,2-5 Miles,North America,54,Yes,32-54
28672,S,M,"$70,000.00",4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes,32-54
11809,M,M,"$60,000.00",2,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,38,Yes,32-54
19664,S,M,"$100,000.00",3,Bachelors,Management,No,3,1-2 Miles,North America,38,No,32-54
12121,S,M,"$60,000.00",3,High School,Professional,Yes,2,10+ Miles,North America,53,Yes,32-54
13507,M,F,"$10,000.00",2,Partial College,Manual,Yes,0,1-2 Miles,Europe,50,No,32-54
19280,M,M,"$120,000.00",2,Partial College,Manual,Yes,1,0-1 Miles,Europe,40,Yes,32-54
22173,M,F,"$30,000.00",3,High School,Skilled Manual,No,2,1-2 Miles,Pacific,54,Yes,32-54
12697,S,F,"$90,000.00",0,Bachelors,Professional,No,4,10+ Miles,Pacific,36,No,32-54
11434,M,M,"$170,000.00",5,Partial College,Professional,Yes,0,0-1 Miles,Europe,55,No,55-89
25323,M,M,"$40,000.00",2,Partial College,Clerical,Yes,1,1-2 Miles,Europe,35,Yes,32-54
23542,S,M,"$60,000.00",1,Partial College,Skilled Manual,No,1,0-1 Miles,Pacific,45,Yes,32-54
20870,S,F,"$10,000.00",2,High School,Manual,Yes,1,0-1 Miles,Europe,38,Yes,32-54
23316,S,M,"$30,000.00",3,Partial College,Clerical,No,2,1-2 Miles,Pacific,59,Yes,55-89
12610,M,F,"$30,000.00",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,No,32-54
27183,S,M,"$40,000.00",2,Partial College,Clerical,Yes,1,1-2 Miles,Europe,35,Yes,32-54
25940,S,M,"$20,000.00",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,55,Yes,55-89
25598,M,F,"$40,000.00",0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,36,Yes,32-54
21564,S,F,"$80,000.00",0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,35,No,32-54
19193,S,M,"$40,000.00",2,Partial College,Clerical,Yes,0,1-2 Miles,Europe,35,Yes,32-54
26412,M,F,"$80,000.00",5,High School,Management,No,3,5-10 Miles,Europe,56,No,55-89
27184,S,M,"$40,000.00",2,Partial College,Clerical,No,1,0-1 Miles,Europe,34,No,32-54
12590,S,M,"$30,000.00",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,63,No,55-89
17841,S,M,"$30,000.00",0,Partial College,Clerical,No,1,0-1 Miles,Europe,29,Yes,25-31
18283,S,F,"$100,000.00",0,Bachelors,Professional,No,1,5-10 Miles,Pacific,40,No,32-54
18299,M,M,"$70,000.00",5,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,44,No,32-54
16466,S,F,"$20,000.00",0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,Yes,32-54
19273,M,F,"$20,000.00",2,Partial College,Manual,Yes,0,0-1 Miles,Europe,63,No,55-89
22400,M,M,"$10,000.00",0,Partial College,Manual,No,1,0-1 Miles,Pacific,26,Yes,25-31
20942,S,F,"$20,000.00",0,High School,Manual,No,1,5-10 Miles,Europe,31,No,25-31
18484,S,M,"$80,000.00",2,High School,Skilled Manual,No,2,1-2 Miles,Pacific,50,Yes,32-54
